100,200,300,400,500,600,700,800,900,1000
Time,Temp.,Humin.,Pressure.,Az,H1_u,H1_v,H1_w,H1_ws,H1_wd,H2_u,H2_v,H2_w,H2_ws,H2_wd,H3_u,H3_v,H3_w,H3_ws,H3_wd,H4_u,H4_v,H4_w,H4_ws,H4_wd,H5_u,H5_v,H5_w,H5_ws,H5_wd,H6_u,H6_v,H6_w,H6_ws,H6_wd,H7_u,H7_v,H7_w,H7_ws,H7_wd,H8_u,H8_v,H8_w,H8_ws,H8_wd,H9_u,H9_v,H9_w,H9_ws,H9_wd,H10_u,H10_v,H10_w,H10_ws,H10_wd
20210401_13:27:01.99,99.9,99.9,999.9,001,-0.00,0.37,0.05,0.37,180.00,3.29,-0.00,0.73,3.37,270.00,2.19,-0.37,0.44,2.27,279.46,1.10,-0.00,0.44,1.18,270.00,-0.73,-0.37,0.15,0.83,63.43,-1.10,-0.37,-0.10,1.16,71.57,-0.00,-0.37,0.05,0.37,0.00,-1.46,-0.00,-0.10,1.47,90.00,-1.10,-0.00,-0.15,1.11,90.00,-1.10,-0.37,-0.10,1.16,71.57
20210401_13:27:02.51,99.9,99.9,999.9,001,-0.00,0.37,0.05,0.37,180.00,3.29,-0.00,0.73,3.37,270.00,2.19,-0.37,0.44,2.27,279.46,1.10,-0.37,0.39,1.22,288.43,-0.73,-0.37,0.15,0.83,63.43,-1.10,-0.00,-0.05,1.10,90.00,-0.00,-0.37,0.05,0.37,0.00,-1.10,-0.00,-0.05,1.10,90.00,-1.10,-0.00,-0.15,1.11,90.00,-1.28,-0.37,-0.12,1.34,74.05
20210401_13:27:03.04,99.9,99.9,999.9,001,-0.00,0.37,0.05,0.37,180.00,3.29,-0.00,0.73,3.37,270.00,2.92,-0.37,0.54,3.00,277.13,1.10,-0.37,0.39,1.22,288.43,-0.73,-0.37,0.15,0.83,63.43,-1.10,-0.00,-0.05,1.10,90.00,-0.00,-0.37,0.05,0.37,0.00,-2.19,0.37,-0.15,2.23,99.46,-1.10,-0.00,-0.15,1.11,90.00,-1.10,-0.37,-0.10,1.16,71.57
20210401_13:27:03.57,99.9,99.9,999.9,001,-0.00,0.37,0.05,0.37,180.00,3.29,-0.00,0.73,3.37,270.00,2.92,-0.37,0.54,3.00,277.13,1.46,-0.37,0.34,1.55,284.04,-0.73,-0.37,0.15,0.83,63.43,-1.10,-0.37,-0.10,1.16,71.57,-0.00,-0.37,0.05,0.37,0.00,-1.83,0.37,-0.20,1.87,101.31,-1.10,-0.00,-0.15,1.11,90.00,-1.10,-0.37,-0.10,1.16,71.57
20210401_13:27:04.09,99.9,99.9,999.9,001,0.73,0.37,-0.05,0.82,243.43,3.29,-0.00,0.73,3.37,270.00,2.92,-0.37,0.54,3.00,277.13,1.46,-0.37,0.34,1.55,284.04,-0.73,-0.37,0.15,0.83,63.43,-1.10,-0.37,-0.10,1.16,71.57,-0.00,-0.37,0.05,0.37,0.00,-1.83,-0.00,-0.15,1.83,90.00,-1.10,-0.00,-0.15,1.11,90.00,-1.10,-0.37,-0.10,1.16,71.57
20210401_13:27:04.62,99.9,99.9,999.9,001,-0.00,0.37,0.05,0.37,180.00,3.29,-0.00,0.73,3.37,270.00,2.92,-0.37,0.54,3.00,277.13,1.46,-0.37,0.34,1.55,284.04,-0.37,-0.37,0.10,0.53,45.00,-0.73,-0.37,-0.05,0.82,63.43,-0.00,-0.37,0.05,0.37,0.00,-1.83,-0.00,-0.15,1.83,90.00,-1.10,-0.00,-0.15,1.11,90.00,-0.73,-0.37,-0.05,0.82,63.43
20210401_13:27:05.15,99.9,99.9,999.9,001,0.73,0.37,-0.05,0.82,243.43,3.29,-0.37,0.69,3.38,276.34,2.19,-0.37,0.44,2.27,279.46,1.10,-0.37,0.29,1.19,288.43,-0.00,-0.37,0.15,0.39,0.00,-0.55,-0.37,-0.02,0.66,56.31,-0.00,-0.37,0.05,0.37,0.00,-1.83,-0.00,-0.15,1.83,90.00,-0.37,-0.00,-0.05,0.37,90.00,-0.73,-0.37,-0.05,0.82,63.43
20210401_13:27:05.68,99.9,99.9,999.9,001,0.73,0.37,-0.05,0.82,243.43,3.29,-0.73,0.73,3.45,282.53,1.83,-0.37,0.39,1.90,281.31,0.91,-0.37,0.27,1.02,291.80,0.37,-0.00,0.24,0.44,270.00,-0.55,-0.37,-0.02,0.66,56.31,-0.00,-0.37,0.05,0.37,0.00,-0.73,-0.00,-0.00,0.73,90.00,1.10,-0.37,0.10,1.16,288.43,-0.73,-0.37,-0.05,0.82,63.43
20210401_13:27:06.20,99.9,99.9,999.9,001,0.73,0.37,-0.05,0.82,243.43,3.29,-0.37,0.69,3.38,276.34,1.83,-0.73,0.34,2.00,291.80,0.91,-0.37,0.27,1.02,291.80,0.37,-0.00,0.24,0.44,270.00,-0.55,-0.37,-0.02,0.66,56.31,-0.00,-0.37,0.05,0.37,0.00,-0.37,-0.00,-0.05,0.37,90.00,1.10,-0.37,0.10,1.16,288.43,-0.73,-0.00,-0.10,0.74,90.00
20210401_13:27:06.73,99.9,99.9,999.9,001,0.73,-0.00,-0.00,0.73,270.00,3.66,-0.73,0.78,3.81,281.31,1.83,-0.73,0.34,2.00,291.80,0.91,-0.00,0.22,0.94,270.00,0.37,-0.37,0.20,0.55,315.00,-0.55,-0.37,-0.02,0.66,56.31,-0.00,-0.37,0.05,0.37,0.00,-0.37,-0.00,-0.05,0.37,90.00,1.10,-0.37,0.10,1.16,288.43,-0.73,-0.37,-0.05,0.82,63.43
20210401_13:27:07.26,99.9,99.9,999.9,001,0.73,-0.00,-0.00,0.73,270.00,1.46,-0.37,0.34,1.55,284.04,1.46,-0.73,0.29,1.66,296.57,0.73,-0.00,0.20,0.76,270.00,0.37,-0.37,0.20,0.55,315.00,-0.55,-0.37,-0.02,0.66,56.31,-0.55,-0.37,-0.02,0.66,56.31,-0.37,-0.00,-0.05,0.37,90.00,1.10,-0.37,0.10,1.16,288.43,-0.37,-0.37,-0.20,0.55,45.00
20210401_13:27:07.78,99.9,99.9,999.9,001,0.37,-0.00,-0.05,0.37,270.00,1.46,-0.37,0.34,1.55,284.04,1.83,-0.73,0.24,1.98,291.80,0.73,-0.00,0.20,0.76,270.00,-0.00,-0.37,0.15,0.39,0.00,-0.37,-0.37,-0.00,0.52,45.00,-0.37,-0.37,-0.00,0.52,45.00,-0.00,-0.00,-0.00,0.00,0.00,0.37,-0.37,-0.00,0.52,315.00,-0.37,-0.37,-0.00,0.52,45.00
20210401_13:27:08.31,99.9,99.9,999.9,001,0.37,-0.00,-0.05,0.37,270.00,1.10,-0.37,0.29,1.19,288.43,1.83,-0.73,0.24,1.98,291.80,0.73,-0.00,0.20,0.76,270.00,-0.00,-0.37,0.15,0.39,0.00,-0.37,-0.37,-0.00,0.52,45.00,-0.37,-0.37,-0.00,0.52,45.00,-0.37,-0.37,-0.00,0.52,45.00,-0.00,-0.37,-0.05,0.37,0.00,-0.00,-0.37,-0.05,0.37,0.00
20210401_13:27:08.84,99.9,99.9,999.9,001,0.37,-0.00,-0.05,0.37,270.00,1.10,-0.37,0.29,1.19,288.43,1.83,-0.73,0.24,1.98,291.80,0.73,-0.00,0.20,0.76,270.00,0.37,-0.37,0.20,0.55,315.00,-0.00,-0.37,0.05,0.37,0.00,-0.00,-0.37,0.05,0.37,0.00,-0.37,-0.37,-0.00,0.52,45.00,-0.37,-0.37,-0.00,0.52,45.00,-0.00,-0.00,-0.10,0.10,0.00
20210401_13:27:09.36,99.9,99.9,999.9,001,-0.00,0.73,0.10,0.74,180.00,1.10,-0.37,0.29,1.19,288.43,1.46,-0.73,0.29,1.66,296.57,0.73,-0.00,0.20,0.76,270.00,0.37,-0.37,0.20,0.55,315.00,-0.00,-0.37,0.05,0.37,0.00,-0.00,-0.37,0.05,0.37,0.00,-0.00,-0.37,0.05,0.37,0.00,-0.37,-0.37,-0.00,0.52,45.00,-0.37,-0.37,-0.00,0.52,45.00
20210401_13:27:09.89,99.9,99.9,999.9,001,-0.00,0.37,0.05,0.37,180.00,1.10,-0.37,0.29,1.19,288.43,1.10,-0.73,0.24,1.34,303.69,0.73,-0.37,0.24,0.85,296.57,0.37,-0.37,0.20,0.55,315.00,0.37,-0.37,0.10,0.53,315.00,-0.00,-0.00,-0.00,0.00,0.00,-0.00,-0.37,0.05,0.37,0.00,-0.00,-0.00,-0.00,0.00,0.00,-0.37,-0.00,-0.05,0.37,90.00
20210401_13:27:10.42,99.9,99.9,999.9,001,-0.00,0.37,0.05,0.37,180.00,1.10,-0.37,0.29,1.19,288.43,1.10,-0.73,0.24,1.34,303.69,0.73,-0.00,0.20,0.76,270.00,-0.00,-0.37,0.24,0.44,0.00,0.73,-0.37,0.15,0.83,296.57,-0.00,-0.00,-0.00,0.00,0.00,-0.00,-0.37,0.05,0.37,0.00,-0.00,-0.00,-0.00,0.00,0.00,-0.37,-0.00,-0.05,0.37,90.00
20210401_13:27:10.95,99.9,99.9,999.9,001,-0.00,0.37,-0.05,0.37,180.00,1.10,-0.37,0.20,1.17,288.43,1.10,-0.73,0.24,1.34,303.69,0.37,-0.00,0.15,0.39,270.00,-0.00,-0.37,0.24,0.44,0.00,-0.00,-0.37,0.15,0.39,0.00,-0.37,-0.00,-0.05,0.37,90.00,-0.00,-0.37,0.05,0.37,0.00,-0.00,-0.00,-0.00,0.00,0.00,-0.37,-0.00,-0.05,0.37,90.00
20210401_13:27:11.47,99.9,99.9,999.9,001,-0.00,0.73,-0.10,0.74,180.00,1.10,-0.00,0.24,1.12,270.00,1.10,-0.73,0.24,1.34,303.69,0.37,-0.00,0.15,0.39,270.00,-0.00,-0.00,0.29,0.29,0.00,-0.00,-0.37,0.15,0.39,0.00,-0.00,-0.00,-0.00,0.00,0.00,-0.00,-0.37,0.05,0.37,0.00,-0.00,-0.00,-0.00,0.00,0.00,-0.37,-0.00,-0.05,0.37,90.00
20210401_13:27:12.00,99.9,99.9,999.9,001,-0.00,0.73,-0.10,0.74,180.00,1.10,-0.00,0.24,1.12,270.00,1.10,-0.73,0.24,1.34,303.69,0.37,-0.00,0.15,0.39,270.00,-0.00,-0.00,0.29,0.29,0.00,0.37,-0.37,0.10,0.53,315.00,-0.00,-0.00,-0.00,0.00,0.00,-0.00,-0.37,0.05,0.37,0.00,-0.00,-0.00,-0.00,0.00,0.00,-0.37,-0.00,-0.05,0.37,90.00
20210401_13:27:12.53,99.9,99.9,999.9,001,-0.00,0.73,-0.10,0.74,180.00,1.10,-0.00,0.24,1.12,270.00,1.10,-0.73,0.24,1.34,303.69,0.73,-0.00,0.20,0.76,270.00,-0.00,-0.00,0.29,0.29,0.00,0.37,-0.37,0.10,0.53,315.00,-0.00,-0.37,0.05,0.37,0.00,-0.00,-0.37,0.05,0.37,0.00,-0.00,-0.00,-0.00,0.00,0.00,-0.37,-0.00,-0.05,0.37,90.00
20210401_13:27:13.05,99.9,99.9,999.9,001,-0.00,0.37,-0.05,0.37,180.00,1.10,-0.00,0.24,1.12,270.00,1.10,-0.73,0.24,1.34,303.69,0.37,-0.00,0.15,0.39,270.00,-0.00,-0.00,0.29,0.29,0.00,-0.00,-0.37,0.05,0.37,0.00,-0.00,-0.37,0.05,0.37,0.00,-0.00,-0.37,0.05,0.37,0.00,-0.37,-0.00,-0.05,0.37,90.00,-0.37,-0.00,-0.05,0.37,90.00
20210401_13:27:13.58,99.9,99.9,999.9,001,-0.00,0.37,-0.05,0.37,180.00,1.46,-0.00,0.29,1.49,270.00,1.46,-0.73,0.20,1.65,296.57,0.37,-0.00,0.15,0.39,270.00,-0.00,-0.00,0.29,0.29,0.00,-0.00,-0.37,0.05,0.37,0.00,-0.00,-0.37,0.05,0.37,0.00,-0.00,-0.37,0.05,0.37,0.00,-0.00,-0.00,-0.00,0.00,0.00,-0.37,-0.00,-0.05,0.37,90.00
20210401_13:27:14.11,99.9,99.9,999.9,001,-0.00,0.37,-0.05,0.37,180.00,1.46,-0.00,0.29,1.49,270.00,1.83,-0.73,0.15,1.97,291.80,0.73,-0.37,0.24,0.85,296.57,-0.00,-0.00,0.29,0.29,0.00,-0.00,-0.37,0.05,0.37,0.00,-0.00,-0.37,0.05,0.37,0.00,-0.00,-0.37,0.05,0.37,0.00,-0.00,-0.00,-0.00,0.00,0.00,-0.37,-0.00,-0.05,0.37,90.00
20210401_13:27:14.63,99.9,99.9,999.9,001,-0.00,0.37,-0.05,0.37,180.00,2.19,-0.00,0.29,2.21,270.00,2.19,-0.73,0.10,2.31,288.43,0.37,-0.00,0.15,0.39,270.00,-0.00,-0.00,0.29,0.29,0.00,-0.37,-0.37,-0.00,0.52,45.00,-0.00,-0.37,0.05,0.37,0.00,-0.00,-0.37,0.05,0.37,0.00,0.37,-0.00,-0.05,0.37,270.00,-0.37,-0.00,-0.15,0.39,90.00
20210401_13:27:15.16,99.9,99.9,999.9,001,-0.37,0.37,-0.00,0.52,135.00,1.83,-0.00,0.34,1.86,270.00,2.19,-0.73,0.10,2.31,288.43,1.46,-0.00,0.20,1.48,270.00,-0.00,-0.00,0.29,0.29,0.00,-0.37,-0.37,-0.00,0.52,45.00,-0.00,-0.37,0.05,0.37,0.00,0.37,-0.37,-0.00,0.52,315.00,-0.00,-0.00,-0.10,0.10,0.00,-0.37,-0.00,-0.15,0.39,90.00
20210401_13:27:15.69,99.9,99.9,999.9,001,-0.18,0.37,-0.02,0.41,153.43,2.19,-0.00,0.29,2.21,270.00,2.19,-0.73,0.10,2.31,288.43,1.46,-0.00,0.20,1.48,270.00,-0.00,-0.00,0.29,0.29,0.00,-0.73,-0.37,0.05,0.82,63.43,-0.37,-0.37,-0.00,0.52,45.00,-0.00,-0.37,-0.05,0.37,0.00,-0.00,-0.00,-0.10,0.10,0.00,-0.55,-0.00,-0.07,0.55,90.00
20210401_13:27:16.21,99.9,99.9,999.9,001,-0.37,0.37,-0.00,0.52,135.00,2.19,-0.00,0.29,2.21,270.00,2.56,-0.73,0.15,2.67,285.95,1.46,-0.37,0.24,1.53,284.04,-0.00,-0.00,0.29,0.29,0.00,-0.37,-0.37,-0.00,0.52,45.00,-0.37,-0.37,-0.00,0.52,45.00,0.37,-0.37,-0.00,0.52,315.00,-0.00,-0.37,-0.15,0.39,0.00,-0.00,-0.00,-0.10,0.10,0.00
20210401_13:27:16.74,99.9,99.9,999.9,001,-0.37,0.37,-0.00,0.52,135.00,2.19,-0.00,0.29,2.21,270.00,2.56,-0.73,0.15,2.67,285.95,1.46,-0.37,0.24,1.53,284.04,-0.00,0.37,0.24,0.44,180.00,0.37,-0.37,0.10,0.53,315.00,-0.73,-0.37,-0.05,0.82,63.43,0.18,-0.00,-0.07,0.20,270.00,-0.37,-0.00,-0.05,0.37,90.00,-0.00,-0.00,-0.10,0.10,0.00
20210401_13:27:17.27,99.9,99.9,999.9,001,-0.37,0.37,-0.00,0.52,135.00,2.19,-0.00,0.29,2.21,270.00,2.19,-0.73,0.20,2.32,288.43,1.46,-0.37,0.24,1.53,284.04,-0.00,0.37,0.24,0.44,180.00,-0.37,-0.37,0.10,0.53,45.00,-0.73,-0.37,-0.05,0.82,63.43,-0.00,-0.00,-0.10,0.10,0.00,-0.37,-0.00,-0.05,0.37,90.00,-0.37,-0.00,-0.05,0.37,90.00
20210401_13:27:17.80,99.9,99.9,999.9,001,-0.37,0.37,-0.00,0.52,135.00,2.19,-0.00,0.29,2.21,270.00,1.83,-1.10,0.20,2.14,300.96,1.46,-0.37,0.24,1.53,284.04,-0.00,0.37,0.24,0.44,180.00,-0.00,-0.73,-0.00,0.73,0.00,-0.73,-0.37,-0.05,0.82,63.43,-0.37,-0.00,-0.05,0.37,90.00,-0.37,-0.37,-0.10,0.53,45.00,-0.73,-0.00,-0.10,0.74,90.00
20210401_13:27:18.32,99.9,99.9,999.9,001,0.73,0.37,0.05,0.82,243.43,1.83,-0.00,0.34,1.86,270.00,1.46,-1.10,0.24,1.84,306.87,0.73,-0.37,0.24,0.85,296.57,-0.00,-0.00,0.20,0.20,0.00,-0.37,-0.73,0.05,0.82,26.57,-0.73,-0.37,-0.05,0.82,63.43,-0.37,-0.00,-0.05,0.37,90.00,-0.37,-0.00,-0.05,0.37,90.00,-0.37,-0.00,-0.05,0.37,90.00
20210401_13:27:18.85,99.9,99.9,999.9,001,0.73,0.73,0.10,1.04,225.00,1.46,-0.37,0.24,1.53,284.04,1.46,-0.73,0.20,1.65,296.57,0.73,-0.00,0.20,0.76,270.00,-0.00,-0.00,0.20,0.20,0.00,-0.37,-0.73,0.05,0.82,26.57,-0.73,-0.37,-0.05,0.82,63.43,-0.37,-0.00,-0.05,0.37,90.00,-0.37,-0.00,-0.05,0.37,90.00,-0.37,-0.00,-0.05,0.37,90.00
20210401_13:27:19.38,99.9,99.9,999.9,001,0.91,0.73,0.12,1.18,231.34,1.46,-0.37,0.24,1.53,284.04,1.10,-0.73,0.24,1.34,303.69,0.73,-0.00,0.20,0.76,270.00,-0.00,-0.00,0.20,0.20,0.00,-0.00,-0.73,0.10,0.74,0.00,-0.73,-0.37,-0.05,0.82,63.43,-0.37,-0.00,-0.05,0.37,90.00,-0.37,-0.00,-0.05,0.37,90.00,-0.37,-0.00,-0.05,0.37,90.00
20210401_13:27:19.90,99.9,99.9,999.9,001,0.91,0.37,0.07,0.99,248.20,1.46,-0.37,0.24,1.53,284.04,0.73,-0.73,0.29,1.07,315.00,0.73,-0.00,0.20,0.76,270.00,-0.00,-0.00,0.20,0.20,0.00,-0.00,-0.73,0.10,0.74,0.00,-0.73,-0.37,-0.05,0.82,63.43,-0.00,-0.00,-0.00,0.00,0.00,-0.73,-0.00,-0.10,0.74,90.00,-0.37,-0.00,-0.05,0.37,90.00
20210401_13:27:20.43,99.9,99.9,999.9,001,0.91,0.37,0.07,0.99,248.20,1.46,-0.00,0.20,1.48,270.00,1.10,-0.37,0.29,1.19,288.43,0.73,-0.00,0.20,0.76,270.00,-0.00,-0.00,0.20,0.20,0.00,-0.00,-0.73,0.10,0.74,0.00,-0.73,-0.00,-0.00,0.73,90.00,-0.00,-0.00,-0.00,0.00,0.00,-0.73,-0.00,-0.10,0.74,90.00,-0.37,-0.00,-0.05,0.37,90.00
20210401_13:27:20.96,99.9,99.9,999.9,001,0.91,-0.00,0.02,0.91,270.00,1.10,0.37,0.20,1.17,251.57,1.10,-0.37,0.29,1.19,288.43,0.73,-0.00,0.20,0.76,270.00,-0.00,-0.00,0.20,0.20,0.00,-0.37,-0.73,0.05,0.82,26.57,-0.37,-0.00,0.05,0.37,90.00,-0.00,0.37,0.05,0.37,180.00,-0.73,-0.37,-0.05,0.82,63.43,-0.37,-0.00,-0.05,0.37,90.00
20210401_13:27:21.48,99.9,99.9,999.9,001,0.91,0.73,0.02,1.17,231.34,0.73,0.37,0.15,0.83,243.43,1.10,-0.37,0.29,1.19,288.43,0.73,-0.00,0.20,0.76,270.00,-0.00,-0.00,0.20,0.20,0.00,-0.37,-0.00,0.15,0.39,90.00,-0.73,-0.00,-0.00,0.73,90.00,-0.00,0.37,0.05,0.37,180.00,-0.73,-0.37,-0.05,0.82,63.43,-0.37,-0.00,-0.05,0.37,90.00
20210401_13:27:22.01,99.9,99.9,999.9,001,0.91,0.73,0.02,1.17,231.34,0.73,0.37,0.15,0.83,243.43,1.10,-0.37,0.29,1.19,288.43,0.73,-0.00,0.20,0.76,270.00,-0.00,0.37,0.24,0.44,180.00,-0.37,-0.00,0.15,0.39,90.00,-0.37,-0.00,0.05,0.37,90.00,-0.37,-0.00,-0.05,0.37,90.00,-0.73,-0.37,-0.05,0.82,63.43,-0.00,-0.37,-0.05,0.37,0.00
20210401_13:27:22.54,99.9,99.9,999.9,001,0.91,0.37,0.07,0.99,248.20,0.73,0.37,0.15,0.83,243.43,1.10,-0.37,0.29,1.19,288.43,0.73,-0.00,0.20,0.76,270.00,-0.00,0.37,0.24,0.44,180.00,-0.37,-0.00,0.15,0.39,90.00,-0.37,-0.00,0.05,0.37,90.00,-0.37,-0.00,0.05,0.37,90.00,-0.73,-0.37,-0.05,0.82,63.43,-0.00,-0.37,-0.05,0.37,0.00
20210401_13:27:23.07,99.9,99.9,999.9,001,0.73,0.73,-0.00,1.03,225.00,0.73,0.37,0.15,0.83,243.43,1.10,-0.37,0.29,1.19,288.43,0.73,-0.00,0.20,0.76,270.00,-0.00,0.37,0.24,0.44,180.00,-0.00,-0.00,0.20,0.20,0.00,-0.00,-0.00,0.10,0.10,0.00,-0.00,-0.00,0.10,0.10,0.00,-0.73,-0.37,-0.05,0.82,63.43,-0.37,-0.00,0.05,0.37,90.00
20210401_13:27:23.59,99.9,99.9,999.9,001,0.37,0.73,-0.05,0.82,206.57,0.73,0.37,0.15,0.83,243.43,1.10,-0.00,0.34,1.15,270.00,0.73,0.37,0.24,0.85,243.43,-0.00,-0.00,0.29,0.29,0.00,-0.00,-0.00,0.20,0.20,0.00,-0.00,-0.00,0.10,0.10,0.00,-0.00,-0.00,0.10,0.10,0.00,-0.73,-0.37,-0.05,0.82,63.43,-0.37,-0.00,0.05,0.37,90.00
20210401_13:27:24.12,99.9,99.9,999.9,001,-0.00,0.73,-0.10,0.74,180.00,0.73,1.10,0.15,1.33,213.69,0.73,-0.00,0.29,0.79,270.00,0.73,0.37,0.24,0.85,243.43,-0.00,-0.00,0.29,0.29,0.00,-0.00,-0.00,0.20,0.20,0.00,-0.00,-0.00,0.10,0.10,0.00,-0.00,-0.37,0.05,0.37,0.00,-0.73,-0.37,-0.05,0.82,63.43,0.37,-0.00,0.05,0.37,270.00
20210401_13:27:24.65,99.9,99.9,999.9,001,-0.00,1.10,-0.15,1.11,180.00,0.73,0.37,0.15,0.83,243.43,0.73,-0.37,0.24,0.85,296.57,0.73,-0.00,0.29,0.79,270.00,-0.00,-0.00,0.29,0.29,0.00,-0.00,-0.00,0.20,0.20,0.00,-0.00,-0.00,0.10,0.10,0.00,-0.00,-0.37,0.05,0.37,0.00,-0.37,-0.37,-0.00,0.52,45.00,0.37,-0.00,0.05,0.37,270.00
20210401_13:27:25.17,99.9,99.9,999.9,001,-0.00,1.10,-0.15,1.11,180.00,0.73,0.37,0.15,0.83,243.43,0.73,-0.37,0.24,0.85,296.57,0.73,-0.00,0.29,0.79,270.00,-0.00,-0.00,0.29,0.29,0.00,-0.00,-0.37,0.15,0.39,0.00,-0.00,-0.00,0.10,0.10,0.00,-0.37,-0.37,0.10,0.53,45.00,-0.37,-0.37,-0.00,0.52,45.00,-0.00,-0.37,-0.05,0.37,0.00
20210401_13:27:25.70,99.9,99.9,999.9,001,-0.00,1.10,-0.15,1.11,180.00,0.73,0.37,0.15,0.83,243.43,0.73,-0.37,0.24,0.85,296.57,0.73,-0.00,0.29,0.79,270.00,0.37,-0.37,0.29,0.59,315.00,-0.00,-0.37,0.15,0.39,0.00,-0.00,-0.37,0.05,0.37,0.00,-0.00,-0.37,0.05,0.37,0.00,-0.00,-0.37,0.05,0.37,0.00,-0.37,-0.37,-0.00,0.52,45.00
20210401_13:27:26.23,99.9,99.9,999.9,001,-0.00,1.10,-0.15,1.11,180.00,0.37,0.73,0.15,0.83,206.57,0.73,-0.37,0.24,0.85,296.57,0.73,-0.00,0.29,0.79,270.00,0.37,-0.37,0.29,0.59,315.00,-0.00,-0.37,0.15,0.39,0.00,-0.00,-0.37,0.05,0.37,0.00,-0.00,-0.37,0.05,0.37,0.00,-0.00,-0.37,0.05,0.37,0.00,-0.37,-0.00,0.05,0.37,90.00
20210401_13:27:26.75,99.9,99.9,999.9,001,-0.00,0.73,-0.10,0.74,180.00,0.37,0.73,0.15,0.83,206.57,1.10,-0.37,0.29,1.19,288.43,0.73,-0.00,0.29,0.79,270.00,0.37,-0.37,0.29,0.59,315.00,-0.00,-0.37,0.15,0.39,0.00,-0.37,-0.37,0.10,0.53,45.00,-0.00,-0.37,0.05,0.37,0.00,-0.00,-0.00,-0.00,0.00,0.00,-0.37,-0.00,-0.05,0.37,90.00
20210401_13:27:27.28,99.9,99.9,999.9,001,-0.00,0.91,-0.12,0.92,180.00,0.73,0.73,0.20,1.05,225.00,1.10,-0.37,0.29,1.19,288.43,0.73,0.37,0.24,0.85,243.43,0.37,-0.37,0.29,0.59,315.00,-0.00,-0.37,0.15,0.39,0.00,-0.00,-0.37,0.05,0.37,0.00,-0.00,-0.37,0.05,0.37,0.00,-0.00,-0.00,-0.00,0.00,0.00,-0.37,-0.00,-0.05,0.37,90.00
20210401_13:27:27.81,99.9,99.9,999.9,001,-0.00,0.73,-0.10,0.74,180.00,0.73,0.73,0.20,1.05,225.00,1.10,-0.37,0.29,1.19,288.43,0.37,-0.00,0.24,0.44,270.00,0.37,-0.37,0.29,0.59,315.00,-0.00,-0.37,0.15,0.39,0.00,-0.00,-0.37,0.05,0.37,0.00,-0.00,-0.73,-0.00,0.73,0.00,-0.00,-0.37,0.05,0.37,0.00,-0.37,-0.00,-0.05,0.37,90.00
20210401_13:27:28.34,99.9,99.9,999.9,001,-0.00,0.73,-0.10,0.74,180.00,0.73,0.37,0.24,0.85,243.43,1.46,-0.00,0.39,1.51,270.00,0.37,-0.00,0.24,0.44,270.00,0.73,-0.37,0.24,0.85,296.57,-0.00,-0.37,0.15,0.39,0.00,-0.00,-0.37,0.05,0.37,0.00,-0.00,-0.37,0.05,0.37,0.00,-0.00,-0.37,0.05,0.37,0.00,-0.37,-0.00,-0.05,0.37,90.00
20210401_13:27:28.86,99.9,99.9,999.9,001,-0.00,0.73,-0.10,0.74,180.00,0.73,0.37,0.24,0.85,243.43,1.46,-0.37,0.34,1.55,284.04,-0.00,-0.00,0.20,0.20,0.00,0.73,-0.37,0.24,0.85,296.57,-0.37,-0.37,0.10,0.53,45.00,-0.00,-0.37,0.05,0.37,0.00,-0.00,-0.37,0.05,0.37,0.00,0.18,-0.37,0.07,0.42,333.43,-0.37,-0.37,-0.10,0.53,45.00
20210401_13:27:29.39,99.9,99.9,999.9,001,-0.00,0.73,-0.10,0.74,180.00,0.73,0.37,0.24,0.85,243.43,1.83,-0.37,0.39,1.90,281.31,-0.00,-0.00,0.20,0.20,0.00,0.73,-0.00,0.20,0.76,270.00,-0.37,-0.37,0.10,0.53,45.00,-0.37,-0.37,-0.00,0.52,45.00,-0.00,-0.37,0.05,0.37,0.00,-0.00,-0.00,-0.00,0.00,0.00,-0.37,-0.00,-0.05,0.37,90.00
20210401_13:27:29.92,99.9,99.9,999.9,001,-0.00,0.37,-0.05,0.37,180.00,1.10,0.37,0.29,1.19,251.57,2.56,-0.00,0.54,2.61,270.00,-0.37,0.37,0.10,0.53,135.00,0.55,-0.37,0.22,0.69,303.69,-1.10,-0.37,-0.00,1.16,71.57,-0.37,-0.37,-0.00,0.52,45.00,-4.02,-0.37,-0.49,4.07,84.81,-0.00,-0.37,0.05,0.37,0.00,-0.37,-0.00,-0.05,0.37,90.00
20210401_13:27:30.44,99.9,99.9,999.9,001,-0.00,0.73,-0.00,0.73,180.00,1.10,0.37,0.29,1.19,251.57,2.56,-0.00,0.54,2.61,270.00,-0.73,0.37,0.05,0.82,116.57,0.73,-0.00,0.20,0.76,270.00,-1.83,-0.37,-0.10,1.87,78.69,-0.91,-0.37,-0.07,0.99,68.20,-8.04,-0.37,-1.03,8.12,87.40,-0.00,-0.37,0.05,0.37,0.00,-1.28,-0.00,-0.17,1.29,90.00
20210401_13:27:30.97,99.9,99.9,999.9,001,-0.00,0.37,-0.05,0.37,180.00,1.10,-0.00,0.34,1.15,270.00,2.56,-0.00,0.54,2.61,270.00,-0.73,0.37,0.05,0.82,116.57,0.73,-0.00,0.20,0.76,270.00,-1.46,-0.37,-0.15,1.51,75.96,-1.46,-0.00,-0.10,1.47,90.00,-4.57,-0.37,-0.56,4.62,85.43,-0.00,-0.37,0.05,0.37,0.00,-2.19,-0.00,-0.29,2.21,90.00
